city.title,country.title,N
Novaya Galeschina,Ukraine,604
Tishkovka,Ukraine,603
Chopovichi,Ukraine,603
Dulovo,Ukraine,602
Makhnovka / Komsomolskoe,Ukraine,600
Klishkovtsy,Ukraine,600
Novovasilyevka,Ukraine,598
Nemovichi,Ukraine,597
Korshov,Ukraine,596
Starye Bogorodchany,Ukraine,595
Zelenogorskoe,Ukraine,595
Peski,Ukraine,594
Chernaya,Ukraine,592
Kvasy,Ukraine,590
Grigorovka,Ukraine,589
Chkalovskoe,Ukraine,587
Svoboda,Ukraine,586
Illarionovo,Ukraine,586
Boronyavoe,Ukraine,584
Kochetok,Ukraine,583
Knyazholuka,Ukraine,582
Kuchurgan,Ukraine,582
Novobogdanovka,Ukraine,581
Svetlogorskoe,Ukraine,580
Chernyanka,Ukraine,579
Terny,Ukraine,578
Vakulenchuk,Ukraine,576
Kordelevka,Ukraine,576
Slavgorod,Ukraine,575
Ploskoe,Ukraine,575
Sobolevka,Ukraine,575
Severinovka,Ukraine,574
Kulevcha,Ukraine,573
Schastlivoe,Ukraine,572
Kremenchuki,Ukraine,571
Nizhniy Strutin,Ukraine,570
Berdyanskoe,Ukraine,569
Manyava,Ukraine,569
Grimaylov,Ukraine,568
Kapitanovka,Ukraine,567
Chumalevo,Ukraine,567
Stoyanov,Ukraine,566
Preobrazhenka,Ukraine,566
Seltso,Ukraine,566
Byshev,Ukraine,565
Starokazachye,Ukraine,563
Tinnoe,Ukraine,562
Kalinov,Ukraine,562
Pestin,Ukraine,561
Rosokhach,Ukraine,561
Blagoveschenka,Ukraine,560
Rubanovka,Ukraine,560
Stanislavchik,Ukraine,559
Lozovatka,Ukraine,559
Bitkov,Ukraine,559
Zatoka,Ukraine,559
Podkamen,Ukraine,558
Novye Troyany,Ukraine,558
Nizhnie Vorota,Ukraine,557
Markova,Ukraine,557
Belozerye,Ukraine,556
Goronda,Ukraine,556
Ostrov,Ukraine,556
Rakoshino,Ukraine,554
Vinogradnoe,Ukraine,551
Artemovka,Ukraine,550
Kolomak,Ukraine,548
Rozvadov,Ukraine,548
Kadubovtsy,Ukraine,547
Stavchany,Ukraine,546
Valyava,Ukraine,546
Duliby,Ukraine,545
Zatishye,Ukraine,545
Mezhvodnoe,Ukraine,545
Kamenskoe,Ukraine,542
Chervonogrigoryevka,Ukraine,540
Glibochok,Ukraine,539
Kitaygorod,Ukraine,539
Dobrogostov,Ukraine,537
Lyutenka,Ukraine,537
Dubrovka,Ukraine,536
Delovoe,Ukraine,536
Kovalovka,Ukraine,536
Plakhteevka,Ukraine,534
Moshny,Ukraine,533
Orelka,Ukraine,533
Travnevoe / Pervomaysk,Ukraine,533
Frunze,Ukraine,532
Strabichevo,Ukraine,531
Komarovka,Ukraine,530
Pasechnaya,Ukraine,529
Romanovka,Ukraine,529
Novoguyvinskoe,Ukraine,528
Balanovka,Ukraine,527
Dobroslav / Kominternovskoe,Ukraine,527
Novitsa,Ukraine,527
Slovechno,Ukraine,525
Kropivnik,Ukraine,525
Kopashnovo,Ukraine,524
Voytovtsy / Zhdanovka,Ukraine,523
Dianovka / Kirovskoe,Ukraine,523
Skorokhodovo / Artemovka,Ukraine,520
Pluzhnoe,Ukraine,518
Kazatskoe / Petrovskoe,Ukraine,517
Veprik,Ukraine,516
Demidov,Ukraine,516
Krupets,Ukraine,515
Starichi,Ukraine,515
Belye Oslavy,Ukraine,515
Yurkovka,Ukraine,514
Balki,Ukraine,513
Antoniny,Ukraine,510
Peregonovka,Ukraine,509
Velikie Kopani,Ukraine,509
Rykovo / Partizany,Ukraine,506
Petranka,Ukraine,506
Georgievka,Ukraine,505
Voronkov,Ukraine,505
Vysokoe,Ukraine,505
Gorniki,Ukraine,504
Kolodnoe,Ukraine,504
Olyka,Ukraine,501
Matusov,Ukraine,501
Guta,Ukraine,500
Vonigovo,Ukraine,500
Kobizhcha,Ukraine,499
Nedoboevtsy,Ukraine,499
Maryanskoe,Ukraine,499
Yablonovka,Ukraine,499
Goshov,Ukraine,499
Golovino,Ukraine,499
Romanov,Ukraine,498
Privolnoe,Ukraine,497
Novye Belokorovichi,Ukraine,497
Samgorodok,Ukraine,496
Pivdennoe,Ukraine,493
Berezhnitsa,Ukraine,491
Borovoe,Ukraine,490
Zhelezny Port,Ukraine,490
Chudey,Ukraine,489
Verkhnyaya,Ukraine,489
Sivashskoe,Ukraine,488
Dolinskoe,Ukraine,487
Sosnovoe,Ukraine,486
Yasen,Ukraine,483
Vinograd,Ukraine,483
Volkovintsy,Ukraine,483
Rikhtichi,Ukraine,483
Zimnyaya Voda,Ukraine,482
Smotrich,Ukraine,482
Podgaychiki,Ukraine,482
Raukhovka,Ukraine,481
Lazorki,Ukraine,479
Sasovo,Ukraine,479
Beresta,Ukraine,479
Stopchatov,Ukraine,478
Belokorovichi,Ukraine,478
Lyubech,Ukraine,478
Kostrizhovka,Ukraine,478
Olkhovets,Ukraine,477
Osy,Ukraine,476
Novoe Selo,Ukraine,476
Novogrigoryevka,Ukraine,475
Marinovka,Ukraine,473
Butenki,Ukraine,473
Golubovka,Ukraine,473
Bogatoe,Ukraine,472
Onok,Ukraine,471
Zuevka,Ukraine,471
Kosovskaya Polyana,Ukraine,471
Lysaya Gora,Ukraine,470
Sudilkov,Ukraine,470
Velimchye,Ukraine,469
Polesskoe,Ukraine,469
Yablonitsa,Ukraine,469
Sencha,Ukraine,469
Parkhomovka,Ukraine,469
Dovzhok,Ukraine,468
Podvysokoe,Ukraine,468
Krymka,Ukraine,467
Maly Rakovets,Ukraine,465
Makarov-1,Ukraine,465
Irkliev,Ukraine,465
Babintsy,Ukraine,464
Klembovka,Ukraine,464
Dobryanskoe,Ukraine,463
Velikie Luchki,Ukraine,462
Lanna,Ukraine,461
Velikie Komyaty,Ukraine,461
Yalanets,Ukraine,459
Melniki,Ukraine,458
Schebetovka,Ukraine,457
Berezovo,Ukraine,456
Yareski 1,Ukraine,456
Yunokommunarovsk,Ukraine,455
Nikolskoe,Ukraine,454
Verkhnee Sinevidnoe,Ukraine,453
Chulakovka,Ukraine,452
Stary Ostropol,Ukraine,452
Osipenko,Ukraine,451
Shramkovka,Ukraine,450
Donets,Ukraine,450
Olshanskoe,Ukraine,450
Dubechno,Ukraine,449
Vertievka,Ukraine,449
Zalozhtsy,Ukraine,449
Bogdan,Ukraine,448
Steblovka,Ukraine,447
Zhubrovichi,Ukraine,447
Tsibulov,Ukraine,447
Dobrotov,Ukraine,446
Lug,Ukraine,446
Elizavetovka,Ukraine,445
Krekhovichi,Ukraine,445
Davydov,Ukraine,444
Luzhany,Ukraine,444
Belaya Krinitsa,Ukraine,443
Verbovets,Ukraine,443
Parafievka,Ukraine,443
Grushevka / Leninskoe,Ukraine,441
Maximovka,Ukraine,441
Znamenovka,Ukraine,440
Zolotoe Pole,Ukraine,440
Medvin,Ukraine,440
Politsy,Ukraine,439
Ivanki,Ukraine,438
Tuchin,Ukraine,437
Ivanov,Ukraine,437
Batyevo,Ukraine,436
Berezino,Ukraine,435
Novy Starodub,Ukraine,435
Verenchanka,Ukraine,435
Meliorativnoe,Ukraine,435
Podbuzh,Ukraine,435
Bugaevka,Ukraine,433
Liman,Ukraine,433
Gorodets,Ukraine,432
Katerinovka,Ukraine,432
Krichovo,Ukraine,431
Blagodatnoe / Zhovtnevoe,Ukraine,431
Foros,Ukraine,431
Krymskoe,Ukraine,428
Uspenovka,Ukraine,428
Staroe selo,Ukraine,427
Zgorani,Ukraine,426
Mirolyubovka,Ukraine,426
Cherchye,Ukraine,425
Pereyaslavskoe,Ukraine,424
Orlovschina,Ukraine,423
Krakovets,Ukraine,423
Molodezhnoe,Ukraine,421
Zhuravki,Ukraine,421
Ralovka,Ukraine,421
Dzhurov,Ukraine,420
Sharovka,Ukraine,419
Leski,Ukraine,416
Kozlov,Ukraine,416
Panka,Ukraine,415
Kuybyshevo,Ukraine,415
Beregovoe,Ukraine,412
Dneprovka,Ukraine,412
Tyudov,Ukraine,412
Derno,Ukraine,411
Velikaya Kopanya,Ukraine,410
Mostovoe,Ukraine,410
Orekhovka,Ukraine,409
Tuzhilov,Ukraine,408
Starunya,Ukraine,407
Lisets,Ukraine,407
Tripolye,Ukraine,407
Kopachovka,Ukraine,406
Berlin,Ukraine,405
Svaritsevichi,Ukraine,405
Bely Kolodez,Ukraine,404
Bazalia,Ukraine,404
Zherebkovo,Ukraine,404
Nikolaevka / Zhovtnevoe,Ukraine,404
Voznesenskoe,Ukraine,403
Konyukhi,Ukraine,402
Vladislavovka,Ukraine,402
Kryukovschina,Ukraine,402
Granov,Ukraine,401
Shirokiy Lug,Ukraine,401
Komissarovka,Ukraine,400
Sukhovolya,Ukraine,400
Shtormovoe,Ukraine,400
Belshovtsy,Ukraine,400
Grodovka,Ukraine,399
Almaznaya,Ukraine,398
Lisichovo,Ukraine,397
Zhirichi,Ukraine,397
Rudnya,Ukraine,396
Chaplino,Ukraine,396
Ust-Chorna,Ukraine,396
Pogreby,Ukraine,396
Bagerovo,Ukraine,396
Lipovka,Ukraine,395
Sinyava,Ukraine,395
Nagornoe,Ukraine,395
Lipnyazhka,Ukraine,394
Saint Petersburg,Ukraine,394
Glinnoe,Ukraine,393
Potelich,Ukraine,393
Poltavka,Ukraine,392
Borovka,Ukraine,391
Novgorodskoe,Ukraine,390
Olesko,Ukraine,390
Radensk,Ukraine,389
Sheshory,Ukraine,389
Vilok,Ukraine,389
Monastyrets,Ukraine,389
Znob-Novgorodskoe,Ukraine,388
Krichilsk,Ukraine,387
Salnitsa,Ukraine,387
Kusnischa,Ukraine,387
Novopetrovka,Ukraine,387
Morskoe,Ukraine,386
Buzovka,Ukraine,386
Ponornitsa,Ukraine,384
Uglovoe,Ukraine,384
Glubokiy Potok,Ukraine,383
Voronki,Ukraine,383
Kuren,Ukraine,382
Osichki,Ukraine,381
Morintsy,Ukraine,381
Podvinogradov,Ukraine,381
Shterovka,Ukraine,381
Vetli,Ukraine,380
Florino,Ukraine,380
Olshanitsa,Ukraine,380
Subbottsy,Ukraine,380
Stanislav,Ukraine,380
Martynovka,Ukraine,379
Popelniki,Ukraine,379
Krasnoarmeyskoe,Ukraine,378
Znamenka Vtoraya,Ukraine,378
Kopaygorod,Ukraine,378
Lisovtsy,Ukraine,378
Semipolki,Ukraine,378
Stavki,Ukraine,377
Strelki,Ukraine,377
Chernaya Tisa,Ukraine,376
Lipnoe,Ukraine,376
Ugorniki,Ukraine,376
Danilovo,Ukraine,376
Rakov Les,Ukraine,375
Bobrik,Ukraine,375
Novoorzhitskoe,Ukraine,375
Perespa,Ukraine,374
Samary,Ukraine,374
Stary Saltov,Ukraine,374
Losyatin,Ukraine,374
Obolon,Ukraine,373
Gorinchovo,Ukraine,373
Kamysh-Zarya,Ukraine,373
Lotikovo,Ukraine,372
Korchin,Ukraine,372
Khlebodarovka,Ukraine,372
Ivankovtsy,Ukraine,372
Utoropy,Ukraine,372
Tribukhovtsy,Ukraine,371
Ivangorod,Ukraine,370
Rokitnoe selo,Ukraine,369
Bogodukhovka,Ukraine,369
Staraya Ushitsa,Ukraine,369
Verbka,Ukraine,369
Velikie Krynki,Ukraine,368
Arkhangelskoe,Ukraine,368
Velikaya Glusha,Ukraine,368
Yaltushkov,Ukraine,367
Chernobaevka,Ukraine,367
Gromovka,Ukraine,367
Serniki,Ukraine,367
Adzhamka,Ukraine,367
Svyatets,Ukraine,366
Kozhanka,Ukraine,366
Komargorod,Ukraine,365
Ustimovka,Ukraine,364
Dzigovka,Ukraine,364
Olginka,Ukraine,364
Letavaya,Ukraine,364
Sedlische,Ukraine,363
Chupakhovka,Ukraine,363
Voditsa,Ukraine,362
Kidry,Ukraine,362
Berezdov,Ukraine,362
Korovintsy,Ukraine,362
Negrovets,Ukraine,361
Linovitsa,Ukraine,360
Velikoploskoe,Ukraine,360
Kostilovka,Ukraine,359
Khomutets,Ukraine,359
Mishin,Ukraine,359
Makoshino,Ukraine,358
Zhdeneevo,Ukraine,357
Ordzhonikidze,Ukraine,357
Medzhibozh,Ukraine,357
Ozhidov,Ukraine,356
Lenkovtsy,Ukraine,355
Dubovyazovka,Ukraine,354
Klekotina,Ukraine,354
Ivanovtsy,Ukraine,354
Dorobratovo,Ukraine,354
Novosvetlovka,Ukraine,353
Stetsovka,Ukraine,353
Zasulye,Ukraine,353
Bronka,Ukraine,352
Pokrovka,Ukraine,352
Lyubokhini,Ukraine,351
Krasny Kut,Ukraine,351
Knyagininok / Mayaki,Ukraine,351
Rososha,Ukraine,351
Mostki,Ukraine,351
Tyapchye,Ukraine,351
Bodnarev,Ukraine,351
Yurkovtsy,Ukraine,350
Karpaty,Ukraine,350
Plesetskoe,Ukraine,350
Voinka,Ukraine,350
Rogozov,Ukraine,348
Goroshova,Ukraine,348
Moskovskoe,Ukraine,348
Zhukov,Ukraine,348
Strusov,Ukraine,348
Mirogoscha Vtoraya,Ukraine,348
Peschanaya,Ukraine,347
Babanka,Ukraine,347
Raygorod,Ukraine,347
Bukachevtsy,Ukraine,346
Tuzly,Ukraine,346
Vyazovok,Ukraine,346
Tatarov,Ukraine,345
Grabov,Ukraine,344
Andrushki,Ukraine,344
Voznesenka,Ukraine,344
Lazy,Ukraine,343
Prilbichi,Ukraine,343
Zavodskoe,Ukraine,342
Leninskoe,Ukraine,342
Osokorovka,Ukraine,341
Pochapintsy,Ukraine,341
Poroshkovo,Ukraine,340
Khmelevoe,Ukraine,339
Verbki,Ukraine,339
Kosari,Ukraine,339
Dubrinichi,Ukraine,339
Gradenitsy,Ukraine,338
Novoraysk,Ukraine,338
Slavyanka,Ukraine,338
Fanchikovo,Ukraine,338
Dolgovolya,Ukraine,337
Komarov,Ukraine,337
Zarozhany,Ukraine,337
Soshichnoe,Ukraine,337
Volosyanka,Ukraine,337
Dunaevtsy selo,Ukraine,337
Peremozhnoe,Ukraine,337
Mrin,Ukraine,335
Tur,Ukraine,335
Kairy,Ukraine,335
Nepolokovtsy,Ukraine,335
Volodkina Devitsa / Chervonye Partizany,Ukraine,335
Pribuzhye,Ukraine,334
Saxagan,Ukraine,334
Zalukva,Ukraine,334
Voskresenka,Ukraine,334
Imstichovo,Ukraine,333
Danilovka,Ukraine,333
Moshurov,Ukraine,333
Adamovka,Ukraine,332
Ozero,Ukraine,332
Biryukovo,Ukraine,332
Gnatkov,Ukraine,332
Zamshany,Ukraine,331
Brovarki,Ukraine,331
Karapishi,Ukraine,330
Milievo,Ukraine,330
Peschany Brod,Ukraine,330
Sadki,Ukraine,330
Grushka,Ukraine,330
Orvyanitsa,Ukraine,330
Lopukhov,Ukraine,329
Korzhi,Ukraine,329
Zalestsy,Ukraine,329
Nagachov,Ukraine,329
Sitkovtsy,Ukraine,329
Zaborol,Ukraine,329
Karolino-Bugaz,Ukraine,328
Troitsa,Ukraine,328
Radcha,Ukraine,328
Skibin,Ukraine,327
Mokraya Kaligorka,Ukraine,327
Borzhavskoe,Ukraine,327
Gorodnoe,Ukraine,327
Skobelka,Ukraine,327
Peremoga,Ukraine,327
Viry,Ukraine,326
Nizhankovichi,Ukraine,326
Cherny Potok,Ukraine,325
Balintsy,Ukraine,325
Korsun,Ukraine,325
Velikie Korovintsy,Ukraine,325
Zmeevka,Ukraine,325
Novodanilovka,Ukraine,324
Strelkovoe,Ukraine,324
Orinin,Ukraine,324
Staraya Guta,Ukraine,323
Probezhnaya,Ukraine,323
Ugrinov,Ukraine,323
Knyazhee,Ukraine,323
Nekhvoroscha,Ukraine,322
Ozera,Ukraine,322
Korobochkino,Ukraine,322
Kovyagi,Ukraine,322
Bezymennoe,Ukraine,322
Mogilev,Ukraine,322
Potievka,Ukraine,321
Taranovka,Ukraine,321
Gulyanka,Ukraine,319
Glubokoe,Ukraine,319
Kuzmin,Ukraine,318
Bovshov,Ukraine,318
Khotov,Ukraine,318
Kharkovo,Ukraine,317
Verkhnie Vorota,Ukraine,317
Kirnichki,Ukraine,317
Runguri,Ukraine,317
Velikie Tseptsevichi,Ukraine,316
Golgocha,Ukraine,316
Bokiyma,Ukraine,316
Malaya Devitsa,Ukraine,316
Chongar,Ukraine,315
Studenaya,Ukraine,315
Toshkovka,Ukraine,315
Mikulichi,Ukraine,315
Yasenovsky,Ukraine,314
Murovanoe,Ukraine,314
Delzhiler / Dmitrovka,Ukraine,313
Rakovets,Ukraine,313
Drabovo Baryatinskoe,Ukraine,313
Derebchin,Ukraine,313
Derazhnoe,Ukraine,312
Sukhodol,Ukraine,312
Ignatpol,Ukraine,311
Uladovka,Ukraine,311
Olenevka,Ukraine,311
Rudka,Ukraine,310
Zalesye,Ukraine,310
Olkhovka,Ukraine,308
Sokolov,Ukraine,308
Salivonki,Ukraine,308
Pochtovoe,Ukraine,308
Tabachnoe,Ukraine,308
Bekhteri,Ukraine,307
Smidin,Ukraine,307
Zabrod,Ukraine,307
Krasnoselka,Ukraine,307
Zvonyach,Ukraine,307
Kobolchin,Ukraine,307
Svobodnoe,Ukraine,306
Buzhanka,Ukraine,306
Zaturtsy,Ukraine,306
Molodyatin,Ukraine,306
Sholokhovo,Ukraine,305
Balin,Ukraine,305
Slivki,Ukraine,305
Velikiy Klyuchov,Ukraine,305
Nezhukhov,Ukraine,305
Sokol,Ukraine,304
Donetskoe,Ukraine,304
Talyanki,Ukraine,304
Prikolotnoe,Ukraine,304
Novoekonomichnoe,Ukraine,304
Kotovka,Ukraine,304
Budische,Ukraine,304
Novobarovo,Ukraine,303
Birlovka,Ukraine,303
Mikhalkovo,Ukraine,303
Tyachevka,Ukraine,303
Zadnestryanskoe,Ukraine,303
Staromlinovka,Ukraine,302
Pyatigorskoe,Ukraine,302
Shamraevka,Ukraine,302
Krivchye,Ukraine,301
Orekhovoe,Ukraine,301
Gvozd,Ukraine,301
Lozovsky,Ukraine,301
Bortniki,Ukraine,300
Vysotsk,Ukraine,300
Mirny,Ukraine,300
Krivets,Ukraine,300
Zolotniki,Ukraine,300
Malokakhovka,Ukraine,300
Ezupol,Ukraine,300
Olshany,Ukraine,299
Vidranitsa,Ukraine,299
Zhezhelev,Ukraine,299
Duba,Ukraine,298
Rudenkovka,Ukraine,298
Kishin,Ukraine,298
Novoselka,Ukraine,297
Orlyanskoe,Ukraine,297
Babye,Ukraine,296
Dubovtsy,Ukraine,296
Khizha,Ukraine,296
Krivbas,Ukraine,296
Berezhanka,Ukraine,296
Parische,Ukraine,295
Slatino,Ukraine,294
Seleschina,Ukraine,294
Molodetskoe,Ukraine,292
Sopov,Ukraine,292
Melovatka,Ukraine,292
Molodkov,Ukraine,292
Palmira (Voznesenskoe),Ukraine,292
Zagatye,Ukraine,292
Konyushki,Ukraine,292
Orshovtsy,Ukraine,291
Doslednitskoe,Ukraine,291
Mulchitsy,Ukraine,291
Selyatin,Ukraine,291
Voyutichi,Ukraine,291
Korost,Ukraine,291
Malomikhaylovka,Ukraine,291
Zakernichnoe,Ukraine,291
Novaya Obodovka,Ukraine,291
Ugroedy,Ukraine,290
Germanovka,Ukraine,290
Orishkovtsy,Ukraine,290
Veryatsa,Ukraine,289
Berestovoe,Ukraine,289
Popeli,Ukraine,289
Kiselevka,Ukraine,289
Abrikosovka,Ukraine,289
Kolchino,Ukraine,289
Gusarovka,Ukraine,288
Solobkovtsy,Ukraine,288
Utkonosovka,Ukraine,288
Chizhovka,Ukraine,288
Tokovskoe,Ukraine,287
Borinya,Ukraine,287
Nizhnee Selische,Ukraine,287
Prisluch,Ukraine,287
Belobozhnitsa,Ukraine,287
Schastlivtsevo,Ukraine,286
Tsebrikovo,Ukraine,286
Kuna,Ukraine,286
Mayskoe,Ukraine,285
Dobroe,Ukraine,285
Zelena,Ukraine,285
Preslav,Ukraine,285
Blagodatnoe / Chapaevka,Ukraine,285
Rotmistrovka,Ukraine,285
Fursy,Ukraine,285
Znosichi,Ukraine,284
Chudel,Ukraine,284
Okonsk,Ukraine,284
Penkovka,Ukraine,284
Gubnik,Ukraine,284
Tukhlya,Ukraine,284
Kachanovka,Ukraine,284
Lisovichi,Ukraine,284
Bykovka,Ukraine,283
Zagaltsy,Ukraine,283
Khimchin,Ukraine,283
Baranikovka,Ukraine,283
Povorsk,Ukraine,283
Yuzhnoe,Ukraine,282
Zamglay,Ukraine,282
Zavadka,Ukraine,281
Lukovo,Ukraine,281
Khomenki,Ukraine,281
Lesnoy Khlebichin,Ukraine,280
Tsukurinoe,Ukraine,280
Porogi,Ukraine,280
Gora,Ukraine,280
Ushomir,Ukraine,280
Tavrichanka,Ukraine,280
Starye Petrovtsy,Ukraine,280
Semisotka,Ukraine,280
Zlatoustovka,Ukraine,279
Pyadiki,Ukraine,279
Shuparka,Ukraine,279
Tavriyskoe,Ukraine,279
Khlistunovka,Ukraine,279
Veselovka,Ukraine,278
Yareski,Ukraine,278
Tovtri,Ukraine,278
Roselnaya,Ukraine,278
Sokirintsy,Ukraine,278
Darakhov,Ukraine,278
Rechitsa,Ukraine,277
Domantovo,Ukraine,277
Skomorokhi,Ukraine,277
Lukashovka,Ukraine,277
Lipniki,Ukraine,277
Volsvin,Ukraine,277
Stepanki,Ukraine,277
Luganskoe,Ukraine,276
Novoselki,Ukraine,276
Simonov,Ukraine,276
Tysmenichani,Ukraine,276
Glodosi,Ukraine,275
Tabaki,Ukraine,275
Mezhirich,Ukraine,275
Pulmo,Ukraine,275
Tartakov,Ukraine,275
Mogilnoe,Ukraine,274
Davydovka,Ukraine,274
Sofievskaya Borschagovka,Ukraine,274
Terpenye,Ukraine,274
Skalistoe,Ukraine,274
Belorechensky,Ukraine,273
Lesovody,Ukraine,273
Dobrosin,Ukraine,273
Kalnik,Ukraine,273
Triduby,Ukraine,272
Karakurt / Zhovtnevoe,Ukraine,272
Sadzhava,Ukraine,272
Kontseba,Ukraine,271
Novy Korets,Ukraine,271
Lyukhcha,Ukraine,271
Tsineva,Ukraine,271
Snovidov,Ukraine,270
Chernilyavaya,Ukraine,270
Goncharovka,Ukraine,270
Miropolye,Ukraine,269
Verkhnetoretskoe,Ukraine,269
Lyubitov,Ukraine,269
Zabuzhye,Ukraine,268
Matveevka,Ukraine,268
Verblyuzhka,Ukraine,267
Zavadovka,Ukraine,267
Stepovoe,Ukraine,267
Volchkovtsy,Ukraine,267
Litvinovka,Ukraine,267
Mokvin,Ukraine,267
Kolindyany,Ukraine,267
Zalazye,Ukraine,266
Stayki,Ukraine,266
Podgorodnaya,Ukraine,266
Lvovo,Ukraine,265
Pugachovka,Ukraine,265
Novoamvrosievskoe,Ukraine,265
Brilovka,Ukraine,265
Shishkovtsy,Ukraine,264
Kazachya Lopan,Ukraine,264
Koshelevo,Ukraine,263
Zlazne,Ukraine,263
Zabolottsy,Ukraine,263
Barashi,Ukraine,263
Safyany,Ukraine,263
Berezhki,Ukraine,263
Stepangorod,Ukraine,263
Maslovka,Ukraine,263
Bystrik,Ukraine,262
Stary Mizun,Ukraine,262
Nadezhdovka,Ukraine,262
Moskovka,Ukraine,262
Tokari,Ukraine,262
Sukhaya,Ukraine,262
Chagor,Ukraine,262
Vinnitskie Khutora,Ukraine,262
Novorossosh,Ukraine,261
Kazatin selo,Ukraine,261
Kortelesy,Ukraine,261
Dudchany,Ukraine,261
Nastashka,Ukraine,261
Kleban,Ukraine,260
Storona,Ukraine,260
Partizany,Ukraine,260
Khaschovatoe,Ukraine,259
Kalinovo,Ukraine,259
Salkovo,Ukraine,259
Kalinino,Ukraine,259
Rudnitsa,Ukraine,259
Gorokholina,Ukraine,259
Tauzhnoe,Ukraine,258
Alexandriyskoe / Dimitrovo,Ukraine,258
Radovel,Ukraine,258
Kamen,Ukraine,258
Viderta,Ukraine,258
Srednee,Ukraine,258
Ladyzhinka,Ukraine,258
Yavora,Ukraine,258
Yamnitsa,Ukraine,257
Nuyno,Ukraine,257
Lutovinovka,Ukraine,257
Yaroslavka,Ukraine,257
Goloskov,Ukraine,256
Mleev,Ukraine,256
Khatski,Ukraine,256
Shulginka,Ukraine,256
Kapustyany,Ukraine,256
Letnyaya,Ukraine,256
Zirnoe,Ukraine,256
Yantarnoe,Ukraine,256
Sovetskoe,Ukraine,255
Yablonets,Ukraine,255
Rokita,Ukraine,255
Pushkino,Ukraine,255
Tsekinovka,Ukraine,255
Ostapye,Ukraine,255
Cherny Ostrov,Ukraine,255
Kislitsa,Ukraine,254
Oshikhleby,Ukraine,254
Nizhnyaya Duvanka,Ukraine,253
Krilos,Ukraine,253
Klinovo,Ukraine,253
Barysh,Ukraine,253
Zbora,Ukraine,253
Velikopolovetskoe,Ukraine,253
Sukachi,Ukraine,252
Banilov-Podgorny,Ukraine,252
Rakitnoe,Ukraine,252
Uvisla,Ukraine,252
Obroshinoe,Ukraine,252
Zhitnye Gory,Ukraine,252
Bakhmach selo,Ukraine,251
Novaya Basan,Ukraine,251
Bratkovtsy,Ukraine,251
Shevchenko,Ukraine,251
Gorod,Ukraine,251
Novoandreevka,Ukraine,250
Novoivanovka,Ukraine,250
Orlovets,Ukraine,250
Zaporozhskoe,Ukraine,250
Vishnevchik,Ukraine,249
Zeleny Gay,Ukraine,249
Velikie Birki,Ukraine,249
Germakovka,Ukraine,249
Stasi,Ukraine,249
Nadrechnoe,Ukraine,249
Luganka,Ukraine,249
Ivanikovka,Ukraine,248
Grudki,Ukraine,248
Kolodistoe,Ukraine,248
Yasnozorye,Ukraine,248
Korytnoe,Ukraine,248
Lidikhov,Ukraine,247
Krymnoe,Ukraine,247
Karapchov,Ukraine,247
Puzhaykovo,Ukraine,246
Zaozernoe,Ukraine,246
Dobrovody,Ukraine,246
Smeloe,Ukraine,246
Voronovka,Ukraine,246
Kotlovina,Ukraine,246
Iosipovka,Ukraine,245
Belolesye,Ukraine,245
Primorsky,Ukraine,245
Brod,Ukraine,245
Vasilkovtsy,Ukraine,245
Shalygino,Ukraine,244
Belotserkovka,Ukraine,244
Zozulintsy,Ukraine,244
Novopoltavka,Ukraine,244
Minkovtsy,Ukraine,244
Belaya,Ukraine,244
Zavetnoe,Ukraine,244
Kulachkovtsy,Ukraine,244
Urozhaynoe,Ukraine,243
Kotsyubintsy,Ukraine,243
Sinkov,Ukraine,243
Solonitsevka,Ukraine,243
Zelenoe,Ukraine,243
Dobropolye selo,Ukraine,243
Yagodin,Ukraine,243
Chernelitsa,Ukraine,243
Doroshovka,Ukraine,242
Libokhora,Ukraine,242
Fyodorovka / Chubarevka,Ukraine,242
Kuzemin,Ukraine,242
Surazh,Ukraine,242
Slobozhanskoe / Chapaevo,Ukraine,242
Drogovizh,Ukraine,242
Zhiznomir,Ukraine,242
Zhovtantsy,Ukraine,241
Kuteynikovo,Ukraine,241
Popovtsy,Ukraine,241
Topchino,Ukraine,241
Koshmanovka,Ukraine,241
Ugnev,Ukraine,241
Novokievka,Ukraine,241
Malinsk,Ukraine,241
Pererosl,Ukraine,241
Sagunovka,Ukraine,241
Vvedenka,Ukraine,240
Belka,Ukraine,240
Brodetskoe,Ukraine,240
Dudarkov,Ukraine,240
Kraynikovo,Ukraine,240
Kodra,Ukraine,240
Khlopchitsy,Ukraine,240
Nagoryanka,Ukraine,240
Lopatichi,Ukraine,239
Kharkovtsy,Ukraine,239
Kholmskoe,Ukraine,239
Lugi,Ukraine,239
Strizhevka,Ukraine,239
Borisovka,Ukraine,239
Lubyanka,Ukraine,239
Staroe,Ukraine,239
Stepantsy,Ukraine,238
Pomoryany,Ukraine,238
Opaka,Ukraine,238
Veremeevka,Ukraine,238
Zapitov,Ukraine,238
Dashkovtsy,Ukraine,237
Novy Gorod,Ukraine,237
Tekovo,Ukraine,237
Molochnoe,Ukraine,237
Okhrimovka,Ukraine,237
Magerov,Ukraine,237
Ilemnya,Ukraine,236
Velikiy Dalnik,Ukraine,236
Bronitsa,Ukraine,236
Beloe,Ukraine,236
